Date,Gear_oil_inlet_pressure,Gear_oil_inlet_temp,Gear_oil_pump_pressure,Gear_oil_temp,Gearbox_speed,Generator_bearing_rear_temp,Generator_bearing_front_temp,Generator_RPM,Front_bearing_temperature,Rear_bearing_temperature,Rotor_bearing_temp,Rotor_speed,Wind_speed,Wind_direction,Power
6/1/2021 17:20,94.61844864,55.15750027,395.0255661,57.575,1307.733822,37.84000015,40.6925005,1304.830004,70.54249992,68.90749931,25.34999914,10.9944976,6.390871406,359.6005479,431.7055038
6/1/2021 17:30,92.10788116,55.52250004,386.5772491,57.97749996,1279.138641,38.09499989,41.36249981,1276.613514,71.53000107,69.48749962,25.39249945,10.76155087,5.962875843,358.8181295,400.9141815
6/1/2021 17:40,86.39032669,55.59749985,370.8488556,57.95249977,1175.182497,38.44500084,42.01499996,1173.198698,70.4575016,68.45749969,25.4749999,9.858749226,5.385452175,356.7967064,299.9482857
6/1/2021 17:50,88.76463051,55.28499985,377.9633789,57.74500027,1199.663836,38.74499874,42.56249962,1197.751968,69.76250038,68.02249947,25.55000019,10.06030709,5.518600965,355.3965049,321.7911179
6/1/2021 18:00,95.07759209,55.65250053,394.134433,58.13749981,1326.874214,39.00749969,42.9774992,1324.365034,71.38500023,69.59249992,25.59000034,11.14671291,6.310106015,358.4993696,456.2587082
6/1/2021 18:10,98.8401619,56.46499958,401.6737656,58.88249989,1433.699123,39.20250015,43.4875,1431.110687,73.825,71.67249985,25.61250057,12.04795361,6.664482617,356.4513748,584.4572327
6/1/2021 18:20,120.7298409,50.55749969,480.0030502,58.79750042,1440.866695,39.28999939,44.02999935,1438.079321,73.97499962,71.60249977,25.74000015,12.08645546,6.709626698,352.9917008,594.6589386
6/1/2021 18:30,121.3664467,50.09249992,481.2100357,56.17750053,1434.451132,38.83749886,43.63000031,1431.747894,71.23500061,68.79000053,25.85999947,12.05268382,6.591977572,355.0283793,588.2122467
6/1/2021 18:40,95.3716362,56.13499985,394.775618,58.19999981,1366.9004,38.74249859,44.05249996,1364.363977,73.10999947,70.55500069,26.03249989,11.48668103,6.015797544,355.4792886,500.0623291
6/1/2021 18:50,94.03067131,56.96749973,388.5496277,58.85999985,1368.547199,38.86000004,44.57250042,1366.011211,73.65000038,71.12500038,26.11750059,11.49075615,6.191268826,354.2721308,505.47827
6/1/2021 19:00,92.36927032,57.68750019,381.5802307,59.5725008,1369.971119,38.92500076,44.96499977,1368.003136,74.51999969,71.95250092,26.22500057,11.52786474,6.129697061,353.2957008,504.1460449
6/1/2021 19:10,91.1735714,57.80749989,377.4801285,59.83249989,1345.712608,39.11999969,45.35500107,1343.842203,74.39750175,71.94000092,26.37999954,11.30820277,6.143600416,350.5102292,474.9377594
6/1/2021 19:20,141.6752865,45.19499989,550.6865067,57.72250023,1397.752476,39.17500038,45.4,1395.226479,71.92250099,69.71499977,26.3699995,11.73066893,6.613380218,347.4659905,539.8874039
6/1/2021 19:30,107.0780495,54.54250031,429.297316,57.16749992,1499.199102,38.64999866,44.84499989,1496.506319,72.42249908,70.21000137,26.3949996,12.61305888,7.15765121,347.1016412,680.8613831
6/1/2021 19:40,142.1924179,46.57000027,552.868692,57.53999996,1515.458622,38.62499847,45.14000053,1512.61282,73.43249893,70.8849987,26.43750029,12.74279787,7.049877262,348.0616832,716.6225327
6/1/2021 19:50,115.3571388,50.57499962,461.9702454,55.56750011,1398.297935,38.16999969,44.65249958,1395.440105,70.86249962,68.13500061,26.41499977,11.72224867,6.32723918,349.8258773,546.0491821
6/1/2021 20:00,99.28065892,55.37894761,408.4904351,57.53999977,1410.996729,38.23750134,45.02500019,1408.531317,72.76499863,70.09999962,26.48250027,11.86208108,6.453055739,351.1064407,560.5143478
6/1/2021 20:10,96.79347038,56.63249989,397.1091782,58.60000019,1402.485168,38.45500069,45.4225008,1400.177244,74.34499855,71.55000076,26.49500008,11.79009949,6.367801114,357.0641032,551.6374298
6/1/2021 20:20,90.64072685,56.98249912,378.5803009,59.03499966,1305.80908,38.55749912,45.74499855,1303.262215,73.73499985,71.02499962,26.47000036,10.96876833,5.992461795,1.824082156,439.4951126
6/1/2021 20:30,86.28900642,56.80750008,366.6652985,58.96578979,1224.548872,38.76052515,45.97368401,1222.432438,72.19736922,69.90263166,26.40263126,10.29949703,5.539425172,355.7138489,345.7404022
6/1/2021 20:40,86.84580879,56.91249981,367.7323563,59.04249935,1232.964735,39.01500015,46.17500038,1230.788572,71.96250038,69.97499962,26.3949996,10.37025212,5.338915944,356.6995981,356.5644708
6/1/2021 20:50,82.23590469,56.76750011,355.554895,58.90999947,1142.23308,39.25000038,46.33500023,1141.017763,70.75249939,68.92999916,26.33999958,9.581104651,5.117502546,356.0696254,271.7675743
6/1/2021 21:00,77.21034546,57.20499973,340.0857605,59.01749916,1095.526932,39.05999985,44.99500008,1094.117867,69.95750008,68.39000092,26.11250038,9.210294038,4.808938169,355.1853371,233.1386841
6/1/2021 21:10,76.52796249,56.27999992,340.0058029,58.67250004,1036.704821,37.22249947,39.90999966,1035.84411,68.00249977,66.92000084,25.89249954,8.703351617,4.676791573,346.5657201,189.0315407
6/1/2021 21:20,81.96597214,55.58749981,358.1744095,57.96749973,1067.782688,35.67750034,37.07999935,1066.229897,67.10749969,66.16999893,25.79749928,8.971316904,5.19953022,339.7185787,212.6211662
6/1/2021 21:30,82.59296417,55.69000034,360.393988,57.75,1084.330244,35.38250065,37.52499962,1083.095261,67.48750114,66.51250191,25.75499992,9.109019414,4.904961824,343.255038,225.9189499
6/1/2021 21:40,86.13672066,55.60249958,371.2697021,57.62249928,1143.845667,35.42000084,38.2350008,1142.31031,67.69500008,66.65500107,25.69250088,9.594618872,5.380755854,341.6802484,275.0680466
6/1/2021 21:50,87.53394037,55.60263202,374.6587814,57.75499992,1176.630266,35.61249905,38.8449995,1174.698589,69.03000031,67.66000023,25.6975008,9.87780869,5.437557125,340.2449525,305.5899139
6/1/2021 22:00,81.55489311,55.55750027,357.9540756,57.55526332,1055.092055,35.69736922,39.41578915,1053.467837,67.83947393,66.51842137,25.68421153,8.865457695,4.690513147,341.5314765,199.8735247
6/1/2021 22:10,84.00946083,55.22749977,366.5967819,57.13249874,1086.748386,36.00499992,39.85,1085.163992,66.02999992,65.45750046,25.64250088,9.099529713,4.876022911,339.8497444,216.1169212
6/1/2021 22:20,81.95941048,55.17500019,360.75121,57.1024992,1050.906509,36.33749981,40.25000019,1049.477434,67.03750076,66.10499992,25.54500017,8.828338265,4.822488594,342.5677736,201.4500164
6/1/2021 22:30,78.72953415,54.87000103,352.8491714,56.63000011,979.1385899,36.58999996,40.6800005,978.7498569,64.99000053,64.52499962,25.38999958,8.214142978,4.307026577,348.1913037,137.6842144
6/1/2021 22:40,81.30266342,54.52499981,361.4955399,56.30999966,1011.186676,36.87999992,41.03250027,1010.289963,64.38500004,64.36750069,25.30999908,8.487922758,4.197786152,344.7244463,143.1679462
6/1/2021 22:50,79.06599617,54.37999992,355.9465958,55.96500034,972.6572514,37.28249912,41.39749966,972.5594501,62.11749992,62.99250031,25.27499962,8.14846918,3.316123188,348.6441449,66.7056033
6/1/2021 23:00,57.21904449,53.21749992,286.2543701,55.23250046,501.1659275,37.82499962,41.94750042,502.5331106,59.22749977,60.4875,25.15500031,4.212176311,2.685363066,342.6485854,5.403703028
6/1/2021 23:10,68.43793373,52.09499969,325.3838463,54.27250004,643.9255614,37.9875,42.54999962,643.904137,57.19249973,57.57000008,24.86500006,5.380821526,3.51220305,342.2687987,41.70398752
6/1/2021 23:20,82.07919502,52.93000031,369.8704437,54.48500004,971.1028719,37.68749962,42.33499928,969.8800564,58.51000004,60.6125,24.66750126,8.151455015,3.221788639,343.3538441,55.18393573
6/1/2021 23:30,82.70786667,52.98999939,372.1272614,54.27999973,975.4297256,38.16500072,42.61250019,974.3522129,58.85,61.05249958,24.6225009,8.192471668,3.531151164,347.3385234,82.00889082
6/1/2021 23:40,83.01396408,52.91500092,372.9337021,54.3125,978.2816162,38.50999985,42.92749996,977.5516148,60.34249992,61.83749981,24.56250029,8.198225722,3.725277901,345.5142371,102.0676123
6/1/2021 23:50,83.17677574,51.52749958,374.2876389,53.96750069,973.4692497,38.67999935,42.65749931,972.36129,59.24500008,61.14749985,24.45499983,8.1629401,3.541416258,347.3065212,86.16247368
7/1/2021 0:00,85.76958733,49.56250038,384.7414429,53.35249996,969.4527855,37.03499908,38.61749973,969.1325855,57.275,59.48500042,24.32749901,8.143802047,2.753716457,343.0154508,9.189911056
7/1/2021 0:10,85.19157753,51.70249996,384.9019592,52.87999992,969.8840618,35.20750046,35.21999969,969.3743534,55.92000046,58.66749992,24.31999903,8.148130909,3.091294169,346.2324729,28.21615334
7/1/2021 0:20,85.58816071,51.59500008,386.2383438,52.78499928,970.4814663,35.11499977,35.47750072,970.072403,56.95,59.36249962,24.31749897,8.153394923,3.14209978,337.5259168,56.6813783
7/1/2021 0:30,86.14114685,51.39000092,388.9578156,52.51749973,974.5615511,35.46000023,36.28749962,972.9305019,56.45499973,59.01000061,24.32249899,8.170881629,2.942608595,338.1132412,41.63869485
7/1/2021 0:40,89.203022,50.40249996,399.2855728,52.23250103,976.9509373,35.97250004,36.98249931,976.0919209,56.44749966,59.01000042,24.33999901,8.198634043,3.561593705,317.9354789,74.32348949
7/1/2021 0:50,89.45372696,50.43750019,399.3855179,52.07999935,987.1035805,36.32999916,37.64249992,986.168644,58.09999981,59.87250023,24.35999899,8.294764683,3.553500497,320.2833997,115.9352518
7/1/2021 1:00,88.12283516,50.83499985,396.0053391,52.13499966,985.7981329,36.81750011,38.27500076,984.3796921,58.36499996,59.91749992,24.35749893,8.272369087,3.596027148,328.0135496,101.4615271
7/1/2021 1:10,87.63046408,50.74687505,394.8756351,51.98750019,971.6503894,37.24687409,38.83437395,971.1968064,58.02812409,59.71562505,24.37499917,8.149555139,3.272909686,333.8466779,75.54526508
7/1/2021 1:20,88.17563171,50.65749989,397.547113,51.81999989,978.2248478,37.69250011,39.43249931,976.644928,57.04499969,59.18499985,24.38999939,8.214696094,2.95768137,331.1825349,46.94300345
7/1/2021 1:30,88.45863945,50.2973685,399.7091161,51.43750095,971.4290657,38.25000076,39.91499958,969.9881887,55.1800005,58.02749939,24.39249945,8.14327687,2.472104961,336.0670474,17.09323437
7/1/2021 1:40,60.77424355,49.15499954,307.9505547,50.8925005,386.1296647,38.85749893,40.61250019,387.0991473,53.26000004,55.54999981,24.35499945,3.252622188,2.456518894,322.4783198,-5.342563573
7/1/2021 1:50,84.21088009,46.01749992,388.852066,49.80249996,761.9139462,38.13947356,39.47105247,749.9481726,51.86500034,53.45500011,24.0125001,6.372859804,2.827394856,316.2867985,22.50601785
7/1/2021 2:00,95.02082901,47.89250011,425.3253922,49.81750011,978.6226616,35.65714282,35.28571429,978.6072758,53.25249939,56.06499996,23.83499947,8.219543025,3.04034012,317.2195149,56.39189339
7/1/2021 2:10,93.03212128,48.76000137,419.0058655,49.91500034,969.3812141,34.88500137,34.69750061,968.5609016,53.93500023,56.80249996,23.8699995,8.128719404,3.277899549,314.5458451,38.38465492
7/1/2021 2:20,72.79453831,47.96500034,351.6649078,49.52631539,565.9818171,34.87368574,35.48157863,566.6819414,52.71052632,55.38947397,23.9052629,4.555419244,2.485237297,326.7450168,7.284888074
7/1/2021 2:30,51.37819595,45.28750038,281.5336868,48.44250011,75.03851151,35.16000061,36.43499966,77.37572944,49.77249985,50.17500019,23.64500036,0.622223806,2.185856223,328.1786251,-1.141690025
7/1/2021 2:40,54.2008091,44.43000069,293.2852707,47.22000008,65.72867525,34.97000046,36.59999847,68.17260665,47.8,47.35,23.21999998,0.54686361,1.558650088,325.8269516,-0.878309498
7/1/2021 2:50,44.60029059,43.03249989,250.6320282,46.15999985,90.76809311,34.90000153,36.51499977,92.54880452,46.37999992,45.77500019,22.83749952,0.759240632,1.622249922,317.4398071,-0.711155514
7/1/2021 3:00,61.24269505,43.33499947,321.2492538,45.54499989,117.8791033,34.68000011,36.33249989,119.7746487,45.07000027,44.83750019,22.49749994,0.9859872,2.434368736,326.4598341,-1.207844034
7/1/2021 3:10,78.90974331,43.10249939,384.7566956,44.95500011,365.7078813,34.36749973,36.12499905,367.0447898,44.175,44.64500008,22.21250048,3.046511102,2.851541543,331.3707594,5.207860526
7/1/2021 3:20,105.5873951,45.02000027,477.4511322,45.84249954,971.0073166,33.53749962,35.43750038,970.5642643,46.82749996,50.39000015,22.19500065,8.160443991,2.301868194,335.0156168,12.68810844
7/1/2021 3:30,101.2892349,45.6574995,461.3572876,46.24750042,969.3853455,33.75999928,35.60500011,969.3782101,48.47250023,52.55250053,22.47749996,8.136183187,2.440121716,335.393529,16.71461282
7/1/2021 3:40,99.88891373,46.13000031,454.9642242,46.57999878,969.5548038,34.10500011,36.07499981,969.034235,49.54500046,53.55749893,22.78749981,8.128729776,2.298935336,329.6997171,15.01957806
7/1/2021 3:50,99.17982626,46.37941136,451.5783691,46.82352896,970.199567,34.3617648,36.62058864,969.3319433,50.32352941,54.2176471,23.1029414,8.143399463,2.373485593,326.3147017,29.42859139
7/1/2021 4:00,98.20202904,46.65526159,447.118779,47.11578931,970.0883705,34.60526296,37.21315725,969.2919038,51.66315842,55.19999976,23.45526294,8.136561419,2.367426038,323.4441847,45.38979581
7/1/2021 4:10,98.47760773,46.65249863,447.4117615,47.28500004,969.7734718,34.82250156,37.77999973,969.5083637,52.29499989,55.57249985,23.64750071,8.135178253,2.85677563,327.2132098,56.06374702
7/1/2021 4:20,97.9404321,46.81578887,444.4678409,47.52894673,969.6124348,34.97894769,38.30000064,969.1424982,53.19210514,56.17368337,23.8447367,8.131310642,3.016722805,328.6577286,59.45328894
7/1/2021 4:30,97.53551559,46.92750111,443.2704773,47.55749912,969.384407,35.16499977,38.73249874,968.7193966,52.80749912,55.95750065,24.00000019,8.13754499,2.272056842,334.528389,39.62134933
7/1/2021 4:40,97.82024803,46.9100008,444.3430252,47.56999931,970.7471294,35.52749958,39.26249981,969.7866497,52.39500027,55.77000065,24.16500063,8.137682945,2.552944577,338.3518155,28.75911655
7/1/2021 4:50,97.43694305,46.97750053,442.8873169,47.59249954,970.3190289,35.92750092,39.75749931,969.452528,52.15749989,55.70999985,24.27749968,8.147665724,2.490741688,339.9312395,29.89504623
7/1/2021 5:00,96.74738884,47.17999973,440.1177933,47.71000137,969.8527164,36.26999912,40.27250004,969.0962048,52.25750065,55.83750057,24.36749916,8.140900522,2.302035314,343.1051544,27.26847286
7/1/2021 5:10,96.87968407,47.18250027,440.4855408,47.78500175,970.1845665,36.68249969,40.75000057,969.5709858,52.39749966,55.97750015,24.5250001,8.138251126,2.610432738,322.0032032,36.86295195
7/1/2021 5:20,96.84790316,47.22727273,439.9267523,47.89545614,969.8988585,36.96363622,41.19090895,969.5550572,52.98181777,56.35908959,24.6363645,8.137614402,2.680892543,319.1703693,56.13398552
7/1/2021 5:30,99.52341037,46.73888863,447.0361057,48.05500031,975.8499756,37.12499809,41.61000023,974.7781677,55.29499969,57.55,24.57500038,8.208215654,4.624228822,312.3679941,129.5766678
7/1/2021 5:40,99.18028488,47.32250004,445.1853134,48.31052599,995.4565309,36.87631567,41.78684395,994.5790341,56.9526313,58.31578887,24.37631497,8.348156747,4.676624548,308.1524848,160.0152082
7/1/2021 5:50,97.09819145,47.79000034,436.8531342,48.64250011,990.4817619,36.67750015,41.99250011,989.4771595,57.95249996,58.78499985,24.3024992,8.319672525,4.642896545,308.7318971,149.9298676
7/1/2021 6:00,95.65590935,48.26750031,431.5669464,48.88250046,999.1388397,36.40000019,42.17749844,997.9352417,58.18499985,59.03000069,24.30749922,8.385748029,4.112770057,317.4876086,140.0450718
7/1/2021 6:10,94.01190414,48.61749973,425.1460922,49.22499886,990.1819267,36.33749962,42.40749989,988.9288559,58.32499962,59.16999989,24.4874999,8.29648684,3.232183576,323.2877996,125.9443394
7/1/2021 6:20,92.96040344,48.70750103,421.6845856,49.30999928,978.7882862,36.63500042,42.72000008,977.6739235,56.97249985,58.64249992,24.69000053,8.212536603,2.511735815,324.650418,70.07271013
7/1/2021 6:30,92.71076431,48.65750046,421.1802811,49.1674984,968.0317383,37.12249947,43.04749928,967.0064335,55.20500031,57.77250004,24.9375001,8.137438819,2.536628067,327.0217437,39.73816876
7/1/2021 6:40,92.74174004,48.78500156,420.58396,49.31249943,973.3818111,37.56750011,43.40500011,972.3606148,55.66000004,58.24249935,25.0124999,8.162614614,2.613049972,326.699231,72.42132664
7/1/2021 6:50,91.79171562,49.01749973,416.8636612,49.55,974.5422134,37.96499939,43.77750034,974.6109638,56.31749992,58.60999985,25.12750044,8.175539419,3.040414375,324.0435702,94.16927795
7/1/2021 7:00,97.43560229,49.4999998,432.0428242,50.1552632,1089.402647,38.08684138,44.08420984,1087.796679,60.14473664,60.82894777,25.1421054,9.160852385,4.979169795,316.0451125,230.2371738
7/1/2021 7:10,94.46173897,49.85999985,420.6652969,50.63250008,1059.617077,37.67000008,44.15500069,1058.5259,61.99499969,61.62999992,24.96750011,8.914274231,5.151360464,315.4998894,207.3946159
7/1/2021 7:20,90.22949486,49.99499931,407.3955978,50.70750046,989.5834064,37.32249928,44.09749908,988.6990814,60.17499981,60.4800005,24.87999954,8.299944744,3.896498394,319.2766807,129.4624519
7/1/2021 7:30,96.29373703,50.33000011,424.5633591,51.19250011,1107.94891,37.17499905,44.0974987,1106.598204,62.19500008,61.98249969,24.70500069,9.304607794,5.278662086,314.3601027,244.7313393
7/1/2021 7:40,90.61936417,50.79749985,405.8097198,51.51250057,1043.57305,36.80749989,44.12249985,1042.502953,62.76500053,62.16999989,24.8125001,8.767037764,4.591775262,317.6558279,194.0856846
7/1/2021 7:50,92.11383171,50.85499992,409.1670105,51.82500019,1060.420738,36.6625,44.15750046,1059.30847,63.18250008,62.49500046,24.93750019,8.901940361,4.33951093,308.8809072,209.0603455
7/1/2021 8:00,88.23086967,51.14500008,396.3158646,51.98999996,1007.659378,36.45250015,44.11499939,1006.312626,62.41000061,61.99249992,24.99500008,8.464272782,4.008615911,314.679884,159.4716166
7/1/2021 8:10,86.41458778,51.23500137,390.8247482,51.97000046,976.7056446,36.6,44.10999966,975.6069832,60.93249969,61.27999973,25.0750001,8.19664827,3.176997256,327.3368065,124.1596901
7/1/2021 8:20,86.70374603,51.36500187,391.8852463,52.08749886,993.0053215,36.92499981,44.27250137,992.0924034,60.97999954,61.43249989,25.29249926,8.333163053,3.485970098,315.7768827,146.2367805
7/1/2021 8:30,86.46372147,51.39250126,390.7818695,52.16500034,987.6722775,37.19749851,44.45500069,986.9989758,61.01499977,61.53999977,25.39249945,8.288869008,3.245140195,325.3654401,125.4502777
7/1/2021 8:40,86.39627724,51.19250069,390.7815613,52.0074995,974.5007,37.43749981,44.55749969,973.3134041,59.05250015,60.60500069,25.46999989,8.173715204,2.470731306,339.2184614,68.84723988
7/1/2021 8:50,87.16533203,51.01750011,394.2044739,51.79499931,974.5430946,37.98250027,44.71750031,973.892189,57.5949995,59.95749989,25.59750042,8.188783541,2.277959692,344.2820671,47.26791012
7/1/2021 9:00,89.46471405,49.10499992,402.4046768,51.47750092,970.2516975,38.34000053,44.12249966,969.164217,56.52750034,59.25750027,25.47499981,8.14051947,2.740388739,335.3856571,42.42228527
7/1/2021 9:10,93.27657127,47.45750046,416.0830078,50.81749992,973.1192379,36.71749992,39.75749969,972.6146736,55.29500008,58.13249969,25.12000008,8.158126608,3.016932821,317.7622709,44.55806637
7/1/2021 9:20,90.76371346,49.60249996,409.7682236,50.64500046,977.6774597,34.88750057,36.2,976.8529816,55.21750011,58.10499897,24.99000015,8.205068171,2.741056883,319.345489,50.66334944
7/1/2021 9:30,92.53681335,49.39749985,415.3607941,50.58999996,980.7332153,34.6850008,36.31499939,979.839323,55.64750004,58.34249992,24.90749989,8.232968554,4.011919975,312.0328888,90.0348711
7/1/2021 9:40,95.39528542,49.4074995,422.9379669,50.78750038,1023.156721,34.68750076,37.09249935,1021.926189,58.62000008,59.85750046,24.79499989,8.593444347,4.935274398,311.8218905,174.4452324
7/1/2021 9:50,105.4291595,49.2,453.5359787,50.82750015,1173.029926,34.57749939,37.65250072,1171.434969,61.73000031,61.67999973,24.6975008,9.857034177,5.947320509,303.2196538,297.9651993
7/1/2021 10:00,97.97497597,50.38499947,428.1940918,51.58750057,1138.637066,34.56499901,38.34250031,1137.406546,63.88250046,62.75500011,24.66750107,9.571936861,4.972863424,310.8362387,269.4926163
7/1/2021 10:10,94.38727341,50.78499985,415.9557495,51.91250076,1095.175426,34.60499878,38.96499958,1093.499611,63.97000027,62.68249989,24.65500107,9.188956395,5.038574779,315.7462978,229.9140388
7/1/2021 10:20,92.79453773,50.97250042,410.3448608,52.1175005,1074.128574,34.56749897,39.36250019,1072.967674,63.70750027,62.55249996,24.6350009,9.016866624,4.694834375,308.1787426,212.6350414
7/1/2021 10:30,87.61440544,51.16250019,394.0682114,52.16749992,989.0569725,34.60999985,39.7899992,988.1968403,61.87749996,61.41499977,24.69000092,8.298773646,3.640001667,310.934451,128.9657394
7/1/2021 10:40,94.76371613,50.69749985,415.9806229,52.12999954,1069.393633,34.75500183,40.15000019,1068.276752,62.22000008,61.925,24.66250086,8.966771945,5.302681923,302.0945834,214.0985489
7/1/2021 10:50,102.887923,50.49500027,440.4078796,52.1975008,1192.892115,34.76250191,40.43749981,1191.210159,64.42500076,63.56000004,24.60250044,10.02755481,5.97095058,295.6442501,319.7215775
7/1/2021 11:00,96.73731613,50.55499992,421.091478,52.30249996,1095.174934,34.84500198,40.84250107,1093.569025,64.66250076,63.34499931,24.69500084,9.194921896,5.528773212,294.1731366,234.9340477
7/1/2021 11:10,92.49881821,50.4425005,409.2091202,52.02249985,1017.62895,34.98750019,41.11749954,1016.154402,62.6100008,61.81749954,24.68000107,8.551813871,5.036050212,297.9763093,173.7553192
7/1/2021 11:20,92.52933693,50.25249863,409.5307907,51.84750061,999.4843311,35.26750011,41.3375,998.4566059,61.33249931,61.18250008,24.61750069,8.389732137,4.766244328,296.4098883,150.6870079
7/1/2021 11:30,98.2711544,50.21249905,427.775235,51.78749981,1096.093214,35.60499973,41.61499996,1094.51782,62.06999912,61.85250034,24.54500017,9.205865979,5.394622087,298.9051833,233.9464401
7/1/2021 11:40,93.74822655,50.32249947,413.6012802,51.8225008,1032.794111,35.96500015,41.96000061,1031.560741,62.51499958,61.96999989,24.48499994,8.675549269,4.658860254,300.6753016,186.7191444
7/1/2021 11:50,94.71748047,50.3199995,416.8809006,51.81500015,1047.122738,36.49749947,42.2674984,1045.090336,61.84249992,61.52250004,24.43499975,8.793284476,5.091496456,297.3016992,193.3392975
7/1/2021 12:00,92.72297287,50.38249969,410.2566589,51.86000042,1014.092451,36.81750031,42.57250023,1012.940964,61.71749954,61.49999962,24.41499968,8.51544714,4.709313107,296.4900527,171.0118595
7/1/2021 12:10,92.05340729,49.89000015,409.5314026,51.53000069,978.3473339,37.37999935,42.79250011,977.3836269,60.25749969,60.61999969,24.38499937,8.209896415,4.824140775,296.2484621,134.4056377
7/1/2021 12:20,96.11490135,49.68750038,422.6074631,51.42000122,1027.380775,37.83500004,43.03749943,1025.877983,60.50499935,60.86249981,24.32249899,8.63509655,5.185868192,292.7494662,180.4698708
7/1/2021 12:30,94.16617126,50.28499985,415.0795807,51.62500019,1047.72686,38.12999992,43.39999981,1047.02726,61.65749969,61.61249981,24.32499905,8.792280704,4.565175295,292.438782,190.8236584
7/1/2021 12:40,89.27717896,50.43750019,400.9558243,51.57749996,974.6631432,38.60750027,43.71500015,973.9271393,60.1050005,60.63249931,24.32749891,8.192012206,3.901955783,288.9962616,123.6267044
7/1/2021 12:50,88.53238678,49.81999969,398.9424011,51.60500031,993.6357307,38.98999996,42.81499996,992.880146,60.13000031,60.77750015,24.26999969,8.333676428,4.054558098,289.7022718,140.3695189
7/1/2021 13:00,90.36728516,49.26749973,405.2510834,51.51250076,994.5793762,37.14500027,38.34249973,993.1290836,59.42749996,60.175,24.15750055,8.344137132,4.166025901,292.6272868,137.0631403
7/1/2021 13:10,95.49126587,50.28749924,420.3443939,51.57999954,1065.524775,35.53750057,35.58500023,1064.236462,60.89500027,61.00249977,24.04500017,8.942950353,4.641095996,298.5577342,213.9603668
7/1/2021 13:20,93.67528725,50.32749977,414.444957,51.64000034,1042.756994,35.44000053,36.18249989,1041.226959,61.90499973,61.5824995,24.16500063,8.762793839,4.251524711,291.3016889,186.1936626
7/1/2021 13:30,90.07263184,50.21499901,404.2180588,51.42500095,974.7492371,35.74000034,37.05249958,973.4455318,59.22999992,59.91500015,24.19000072,8.180216029,3.50657444,287.3099652,88.95606465
7/1/2021 13:40,90.50247879,49.86999931,407.0504318,51.07250004,968.8997984,36.2074995,37.725,968.6443119,57.17500038,58.89499989,24.08500032,8.132315397,3.026492554,281.5397667,35.48129536
7/1/2021 13:50,59.32097473,47.81500015,305.0290718,50.07249985,336.95673,36.96749935,38.52499981,337.3512404,53.47999992,54.67499962,23.9499999,2.839887517,2.940453261,273.2556734,0.019875026
7/1/2021 14:00,95.38842087,48.61250057,426.6663544,49.90499973,975.3260651,36.80250015,38.56499939,974.3991394,54.37000027,56.50749969,23.68500099,8.198960871,3.915729141,275.7645591,79.99003382
7/1/2021 14:10,93.98810081,48.78250122,422.1589935,49.85249996,969.8350868,36.99249916,38.7599987,969.1580486,54.33999996,57.09499989,23.66250124,8.150717497,2.924361593,272.9880452,23.51961102
7/1/2021 14:20,75.82192707,48.1050005,362.1017738,49.51499939,632.5916562,37.63999996,39.18249969,633.1493175,52.8699995,55.80750008,23.67000093,5.316306051,2.323041458,293.4403168,11.43780183
7/1/2021 14:30,91.85504112,46.575,416.697493,48.87750015,799.2202435,38.04750023,39.63999958,798.6111588,53.51250057,54.82000008,23.52250004,6.674292452,4.653639454,296.3991933,140.191558
7/1/2021 14:40,101.0269314,47.98750019,444.4765427,49.58000031,1056.673914,37.67249966,39.40249977,1056.13698,58.77500038,59.19000015,23.51749992,8.875646845,4.952017689,297.3570009,206.2070099
7/1/2021 14:50,94.96437035,48.45499973,425.9175964,49.64750042,969.5691261,37.51749973,39.80499935,969.1534023,57.67750015,58.58749962,23.575,8.133358598,4.048803604,297.197828,99.96555328
7/1/2021 15:00,98.50995789,47.98750057,438.453653,49.40750046,993.8826256,37.47750034,40.1,992.653307,57.38749962,58.55999947,23.61500063,8.355295479,4.503325021,291.13032,139.7911274
7/1/2021 15:10,99.33760605,47.7850008,441.191275,49.38250046,1007.659361,37.4550005,40.39999962,1006.618589,58.51750011,59.16500015,23.66750097,8.451528445,4.813151813,292.56759,159.3467754
7/1/2021 15:20,96.54093208,47.89499989,433.6073944,49.0524992,970.4799614,37.40250072,40.625,970.6013603,55.5925005,57.4199995,23.6975008,8.135955334,3.136530995,280.5120761,34.74395903
7/1/2021 15:30,75.32097397,47.28499966,363.7041306,48.56750107,593.2378778,37.79999962,41.05000095,594.1776373,52.53499985,54.79499989,23.69000072,4.989321928,2.815595132,278.3742004,-0.703231105
7/1/2021 15:40,99.50225143,47.21250019,446.1266541,48.27999935,987.2378712,37.84750004,41.34249973,986.4826183,51.78500023,54.67000065,23.5624999,8.285534218,2.772854489,266.5141489,13.41715165
7/1/2021 15:50,69.15877018,46.57999992,343.4305359,47.98000031,452.9224359,38.12750015,41.53250008,454.1605035,50.56500015,53.47250023,23.55749998,3.80875131,2.57852453,286.1012227,-2.389620498
7/1/2021 16:00,56.22720757,44.67000046,302.2600159,46.94249954,128.3267244,38.38750095,42.16999855,129.7743849,48.05750008,48.99249992,23.21999998,1.076076712,2.88343128,270.3663324,-1.915265015
